id,name,depth,products,our_path,has_qualifier,passA_verdict,passA_score,passA_n_candidates,passA_shopify,passB_verdict,passB_score,passB_tier,passB_scope,passB_n_candidates,passB_shopify_id,passB_shopify,passB_shopify_en,passB_level,passB_is_leaf,passB_ancestor_level_match,passB_n_attrs,passB_attrs,passB_nearest_miss
456,LIP GLOSS,3,5,Kosmetik dan Alat Kecantikan > MAKE UP BIBIR > LIP GLOSS,False,EXACT,1.0,1,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Makeup > Riasan Bibir > Lip Gloss,EXACT,1.0,exact-raw,vertical,1,hb-3-2-6-5-2,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Makeup > Riasan Bibir > Lip Gloss,Health & Beauty > Personal Care > Cosmetics > Makeup > Lip Makeup > Lip Gloss,5,True,False,18,Warna | Bahan penyusun | Finis kosmetik | Tingkat cakupan | Jenis dispenser | Rasa | Keharuman | Jenis aplikator lip gloss | Efek lip gloss | Formulasi lip gloss | Opasitas riasan bibir | Fitur riasan | Bahan | Pola | Sertifikasi & standar produk | Bentuk produk | Tingkat SPF | Cocok untuk jenis kulit,
479,PRIMER,3,5,Kosmetik dan Alat Kecantikan > MAKE UP WAJAH > PRIMER,False,EXACT,1.0,1,Perkakas > Bahan Bangunan Habis Pakai > Bahan Pengecatan Habis Pakai > Primer,EXACT,1.0,exact-raw,global,1,ha-1-6-3,Perkakas > Bahan Bangunan Habis Pakai > Bahan Pengecatan Habis Pakai > Primer,Hardware > Building Consumables > Painting Consumables > Primers,3,True,False,8,Kandungan Alkohol/Pelarut | Warna | Finis | Tujuan pemakaian | Pola | Penggunaan cat dasar | Formulasi produk | Ruang yang cocok,
587,GYOZA / PANGSIT BEKU,4,5,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU > GYOZA / PANGSIT BEKU,False,UNMAPPED,0.25,3,,UNMAPPED,0.25,,global,3,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Ikan & Akuatik > Makanan Ikan > Makanan Beku
617,KWETIAU KERING,4,5,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MIE KERING & PASTA > KWETIAU KERING,False,UNMAPPED,0.333,8,,UNMAPPED,0.333,,global,8,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Buah Kering"
674,LEMON,4,5,Makanan dan Minuman > FRESH > BUAH > LEMON,False,EXACT,1.0,1,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Buah Segar & Beku > Buah Sitrus > Lemon",EXACT,1.0,exact-raw,vertical,1,fb-2-10-7-10-3,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Buah Segar & Beku > Buah Sitrus > Lemon","Food, Beverages & Tobacco > Food Items > Fruits & Vegetables > Fresh & Frozen Fruits > Citrus Fruits > Lemons",5,True,False,7,Informasi alergen | Preferensi diet | Bentuk produk makanan | Gaya potongan buah | Varietas lemon | Isi biji | Persyaratan penyimpanan,
706,BUNCIS,4,5,Makanan dan Minuman > FRESH > SAYURAN SEGAR > BUNCIS,False,UNMAPPED,0.0,0,,UNMAPPED,0.0,,global,0,,,,,,,,,
739,KOL,4,5,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KOL,False,EXACT,1.0,1,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Sayur Segar & Beku > Kol",EXACT,1.0,exact-raw,vertical,1,fb-2-10-8-9,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Sayur Segar & Beku > Kol","Food, Beverages & Tobacco > Food Items > Fruits & Vegetables > Fresh & Frozen Vegetables > Cabbage",4,True,False,7,Informasi alergen | Varietas kubis | Metode memasak | Preferensi diet | Bentuk produk makanan | Persyaratan penyimpanan | Gaya pengolahan sayuran,
745,LADA HITAM,4,5,Makanan dan Minuman > FRESH > SAYURAN SEGAR > LADA HITAM,False,UNMAPPED,0.333,4,,UNMAPPED,0.333,,global,4,,,,,,,,,Busana dan Aksesori > Aksesori Pakaian > Kacamata Hitam
771,SELADA ROMAINE,4,5,Makanan dan Minuman > FRESH > SAYURAN SEGAR > SELADA ROMAINE,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Sayur Segar & Beku > Sayuran Hijau > Selada"
781,TIMUN,4,5,Makanan dan Minuman > FRESH > SAYURAN SEGAR > TIMUN,False,UNMAPPED,0.0,0,,UNMAPPED,0.0,,global,0,,,,,,,,,
789,TELUR AYAM KAMPUNG PACK,4,5,Makanan dan Minuman > FRESH > TELUR > TELUR AYAM KAMPUNG PACK,False,UNMAPPED,0.25,2,,UNMAPPED,0.25,,global,2,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Daging, Makanan Laut & Telur > Telur"
805,SUNBLOCK ANAK & BAYI,4,5,Keperluan Anak dan Bayi > PERAWATAN ANAK & BAYI > PERAWATAN KULIT ANAK & BAYI > SUNBLOCK ANAK & BAYI,True,UNMAPPED,0.5,11,,UNMAPPED,0.5,,global,11,,,,,,,,,Busana dan Aksesori > Pakaian > Pakaian Bayi & Anak
823,STROLLER,4,5,Keperluan Anak dan Bayi > PERALATAN UNTUK ANAK & BAYI > PERALATAN BEPERGIAN ANAK & BAYI > STROLLER,False,UNMAPPED,0.0,0,,UNMAPPED,0.0,,global,0,,,,,,,,,
868,GULING ANAK & BAYI,4,5,Keperluan Anak dan Bayi > PERLENGKAPAN ANAK & BAYI > PERLENGKAPAN TIDUR ANAK & BAYI > GULING ANAK & BAYI,True,UNMAPPED,0.5,11,,UNMAPPED,0.5,,global,11,,,,,,,,,Busana dan Aksesori > Pakaian > Pakaian Bayi & Anak
885,KERTAS MINYAK WAJAH,4,5,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN WAJAH > KERTAS MINYAK WAJAH,False,EXACT,1.0,1,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Alat Kosmetik > Alat Rias > Kertas Minyak Wajah,EXACT,1.0,exact-raw,vertical,1,hb-3-2-5-1-7,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Alat Kosmetik > Alat Rias > Kertas Minyak Wajah,Health & Beauty > Personal Care > Cosmetics > Cosmetic Tools > Makeup Tools > Facial Blotting Paper,5,True,False,10,Bahan penyusun | Fitur | Keharuman | Bahan | Jenis kemasan | Sertifikasi & standar produk | Bentuk produk | Bentuk | Cocok untuk jenis kulit | Jenis penggunaan,
908,BENANG GIGI (FLOSS) DEWASA,4,5,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN MULUT & GIGI > BENANG GIGI (FLOSS) DEWASA,True,UNMAPPED,0.5,2,,UNMAPPED,0.5,,global,2,,,,,,,,,Seni & Hiburan > Hobi & Seni Kreatif > Seni & Kerajinan > Bahan Seni & Kerajinan > Serat Kerajinan > Benang & Floss
913,SPRAY PENYEGAR MULUT,4,5,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN MULUT & GIGI > SPRAY PENYEGAR MULUT,False,UNMAPPED,0.25,7,,UNMAPPED,0.25,,global,7,,,,,,,,,Kesehatan & Kecantikan > Perawatan Kesehatan > Pertolongan Pertama > Terapi Panas & Dingin > Spray Dingin
919,KRIM CUKUR,4,5,Perawatan Diri & Rumah Tangga > Perawatan Diri > PENCUKUR & PERONTOK RAMBUT > KRIM CUKUR,False,EXACT,1.0,1,Kesehatan & Kecantikan > Perawatan Tubuh > Mencukur & Merawat > Krim Cukur,EXACT,1.0,exact-raw,vertical,1,hb-3-14-11,Kesehatan & Kecantikan > Perawatan Tubuh > Mencukur & Merawat > Krim Cukur,Health & Beauty > Personal Care > Shaving & Grooming > Shaving Creams,3,True,False,8,Kandungan Alkohol/Pelarut | Manfaat perawatan jenggot | Bahan | Bentuk produk | Aroma | Formulasi krim cukur | Cocok untuk jenis kulit | Jenis kelamin sasaran,
932,ALAT TES KEHAMILAN,4,5,Perawatan Diri & Rumah Tangga > Perawatan Diri > KESEHATAN SEKSUAL > ALAT TES KEHAMILAN,False,FUZZY,0.667,1,Kesehatan & Kecantikan > Perawatan Kesehatan > Tes Medis > Tes Kehamilan,FUZZY,0.667,fuzzy-raw,vertical,1,hb-1-15-5,Kesehatan & Kecantikan > Perawatan Kesehatan > Tes Medis > Tes Kehamilan,Health & Beauty > Health Care > Medical Tests > Pregnancy Tests,3,True,False,5,Sensitivitas tes kehamilan | Tampilan hasil | Format tes | Metode tes | Sampel tes,
957,BOR LISTRIK,4,5,Perbaikan Rumah > ALAT ALAT PERBAIKAN RUMAH > BOR LISTRIK & LAINNYA > BOR LISTRIK,False,FUZZY,0.667,1,Perkakas > Peralatan > Bor > Bor Listrik Genggam,FUZZY,0.667,fuzzy-raw,vertical,1,ha-15-14-3,Perkakas > Peralatan > Bor > Bor Listrik Genggam,Hardware > Tools > Drills > Handheld Power Drills,3,False,True,7,Ukuran baterai | Jenis baterai | Jenis chuck | Warna | Fitur bor | Pola | Sumber listrik,
1005,SABUN CUCI MOTOR,4,5,"Hobi, Ibadah, dan Olahraga > Perawatan & Suku Cadang Motor > PERAWATAN MOTOR > SABUN CUCI MOTOR",False,UNMAPPED,0.4,1,,UNMAPPED,0.4,,global,1,,,,,,,,,Rumah & Taman > Perlengkapan Rumah Tangga > Perlengkapan Pembersih Rumah Tangga > Produk Pembersih Rumah Tangga > Deterjen & Sabun Cuci Piring
1012,GUNTING KAIN,4,5,"Hobi, Ibadah, dan Olahraga > MENJAHIT > GUNTING JAHIT > GUNTING KAIN",False,EXACT,1.0,1,Seni & Hiburan > Hobi & Seni Kreatif > Seni & Kerajinan > Alat Seni & Kerajinan > Alat Potong & Embos Kerajinan > Gunting Kerajinan & Kantor > Gunting Kain,EXACT,1.0,exact-raw,vertical,1,ae-2-1-4-4-1-1,Seni & Hiburan > Hobi & Seni Kreatif > Seni & Kerajinan > Alat Seni & Kerajinan > Alat Potong & Embos Kerajinan > Gunting Kerajinan & Kantor > Gunting Kain,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Tools > Craft Cutting & Embossing Tools > Craft & Office Scissors > Fabric Scissors,6,True,False,3,Bahan mata pisau | Bahan pegangan | Jenis pisau gunting,
1029,JIMBE,4,5,"Hobi, Ibadah, dan Olahraga > OLAHRAGA > ALAT MUSIK > JIMBE",False,UNMAPPED,0.0,0,,UNMAPPED,0.0,,global,0,,,,,,,,,
1042,PAPAN RENANG,4,5,"Hobi, Ibadah, dan Olahraga > OLAHRAGA > PERALATAN & PERLENGKAPAN RENANG > PAPAN RENANG",False,EXACT,1.0,1,Peralatan Olahraga > Rekreasi Luar Ruang > Olahraga Air & Berperahu > Renang > Alat Bantu Renang Anak > Papan Renang,EXACT,1.0,exact-raw,vertical,1,sg-4-1-6-1-2,Peralatan Olahraga > Rekreasi Luar Ruang > Olahraga Air & Berperahu > Renang > Alat Bantu Renang Anak > Papan Renang,Sporting Goods > Outdoor Recreation > Boating & Water Sports > Swimming > Child Swimming Aids > Swim Boards,5,True,False,4,Kelompok usia | Warna | Pola | Fitur papan renang,
1057,BOLA FUTSAL,4,5,"Hobi, Ibadah, dan Olahraga > OLAHRAGA > PERALATAN & PERLENGKAPAN SEPAK BOLA > BOLA FUTSAL",False,UNMAPPED,0.333,53,,UNMAPPED,0.333,,global,53,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Kucing > Mainan Kucing > Bola & Pengejar
1063,BOLA TENNIS,4,5,"Hobi, Ibadah, dan Olahraga > OLAHRAGA > PERALATAN & PERLENGKAPAN TENNIS > BOLA TENNIS",False,UNMAPPED,0.333,53,,UNMAPPED,0.333,,global,53,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Kucing > Mainan Kucing > Bola & Pengejar
1079,ALAT PEMBERSIH KOMPUTER (LCD CLEANER),4,5,Elektronik > ALAT ELEKTRONIK KANTOR & GADGET > PERLENGKAPAN KOMPUTER > ALAT PEMBERSIH KOMPUTER (LCD CLEANER),False,UNMAPPED,0.333,3,,UNMAPPED,0.333,,global,3,,,,,,,,,Kesehatan & Kecantikan > Pembersih & Perawatan Perhiasan > Alat Pembersih Perhiasan
1103,CASING HP,4,5,Elektronik > ALAT ELEKTRONIK KANTOR & GADGET > PERLENGKAPAN & SUKU CADANG GADGET > CASING HP,False,UNMAPPED,0.333,3,,UNMAPPED,0.333,,global,3,,,,,,,,,Elektronik > Aksesori Elektronik > Aksesori Komputer > Aksesori Perangkat Genggam > Aksesori PDA > Casing PDA
1113,SETRIKA LISTRIK UAP,4,5,Elektronik > ALAT ELEKTRONIK RUMAH LAINNYA > LAMPU PERANGKAP NYAMUK > SETRIKA LISTRIK UAP,False,UNMAPPED,0.4,3,,UNMAPPED,0.4,,global,3,,,,,,,,,Rumah & Taman > Aksesori Peralatan Rumah Tangga > Aksesori Peralatan Penatu > Aksesori Uap Pakaian > Sikat Setrika Uap Pakaian
1283,TAS SATCHEL WANITA,4,5,Fashion > TAS & KOPER > TAS WANITA > TAS SATCHEL WANITA,True,FUZZY,0.667,1,"Busana dan Aksesori > Tas Tangan, Dompet & Kotak > Tas Tangan > Tas Satchel",EXACT,1.0,exact-stripped,vertical,1,aa-5-4-16,"Busana dan Aksesori > Tas Tangan, Dompet & Kotak > Tas Tangan > Tas Satchel","Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Satchel Bags",3,True,False,12,Kelompok usia | Hiasan tas | Penutup tas/kotak | Fitur tas/kotak | Bahan tas/kotak | Fitur penyimpanan tas/kotak | Petunjuk perawatan | Opsi bawa | Warna | Jenis kulit | Pola | Jenis kelamin sasaran,
1365,SABUN CUCI TANGAN CAIR,5,5,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN BADAN > SABUN CUCI TANGAN > SABUN CUCI TANGAN CAIR,False,FUZZY,0.75,1,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Mandi & Perawatan Tubuh > Sabun Tangan Cair,FUZZY,0.75,fuzzy-raw,vertical,1,hb-3-2-1-8,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Mandi & Perawatan Tubuh > Sabun Tangan Cair,Health & Beauty > Personal Care > Cosmetics > Bath & Body > Liquid Hand Soap,4,True,False,17,Kelompok usia | Kandungan Alkohol/Pelarut | Area tubuh | Warna | Bahan penyusun | Jenis agen eksfoliasi | Keharuman | Bahan-bahan | Bahan | Jenis kemasan | Pola | Sertifikasi & standar produk | Bentuk produk | Aroma | Efek perawatan kulit | Cocok untuk jenis kulit | Jenis penggunaan,
1426,PEMBERSIH & SEMIR KAYU UNTUK MEBEL (FURNITURE POLISH),5,5,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH > PERAWATAN & PEMBERSIH RUMAH TANGGA LAINNYA > PEMBERSIH & SEMIR KAYU UNTUK MEBEL (FURNITURE POLISH),False,UNMAPPED,0.143,53,,UNMAPPED,0.143,,global,53,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Ikan & Akuatik > Perlengkapan Pembersih Akuarium > Sikat Pembersih
1431,SERAP AIR & PENYERAP BAU,5,5,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH > PERAWATAN & PEMBERSIH RUMAH TANGGA LAINNYA > SERAP AIR & PENYERAP BAU,False,UNMAPPED,0.25,1,,UNMAPPED,0.25,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Minuman > Air"
1453,KAUS OLAHRAGA PRIA,5,5,Fashion > PAKAIAN OLAHRAGA > PAKAIAN OLAHRAGA PRIA > ATASAN OLAHRAGA PRIA > KAUS OLAHRAGA PRIA,True,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Busana dan Aksesori > Pakaian > Pakaian Dalam Pria > Kaus Dalam Pria
1486,OBAT PENCERNAAN LAINNYA,6,5,Perawatan Diri & Rumah Tangga > Perawatan Diri > OBAT-OBATAN > OBAT MINUM > OBAT MINUM UNTUK PENCERNAAN & MAAG > OBAT PENCERNAAN LAINNYA,False,FUZZY,0.667,1,Kesehatan & Kecantikan > Perawatan Kesehatan > Obat-Obatan & Narkoba > Obat Kesehatan Pencernaan,FUZZY,0.667,fuzzy-raw,vertical,1,hb-1-16-3,Kesehatan & Kecantikan > Perawatan Kesehatan > Obat-Obatan & Narkoba > Obat Kesehatan Pencernaan,Health & Beauty > Health Care > Medicine & Drugs > Digestive Health Medicines,3,True,False,8,Bahan aktif | Kelompok usia | Preferensi diet | Rasa | Bentuk Obat | Status resep | Rute pemberian | Tujuan perawatan,
1495,CAIRAN PENCUCI PIRING KEMASAN JERIGEN,6,5,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH > PEMBERSIH DAPUR > CAIRAN PENCUCI PIRING > CAIRAN PENCUCI PIRING KEMASAN JERIGEN,False,UNMAPPED,0.286,1,,UNMAPPED,0.286,,global,1,,,,,,,,,Rumah & Taman > Perlengkapan Rumah Tangga > Perlengkapan Pembersih Rumah Tangga > Produk Pembersih Rumah Tangga > Pembersih Mesin Pencuci Piring
1502,PENGHARUM FLUSH KLOSET CAIR,6,5,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH > PEMBERSIH KAMAR MANDI > PENGHARUM FLUSH KLOSET > PENGHARUM FLUSH KLOSET CAIR,False,UNMAPPED,0.2,8,,UNMAPPED,0.2,,global,8,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Ikan & Akuatik > Pupuk Tanaman Akuatik > Pupuk Cair
1513,SEMIR SEPATU NON CAIR,6,5,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH > PERAWATAN & PEMBERSIH RUMAH TANGGA LAINNYA > SEMIR SEPATU > SEMIR SEPATU NON CAIR,False,UNMAPPED,0.5,2,,UNMAPPED,0.5,,global,2,,,,,,,,,Rumah & Taman > Perlengkapan Rumah Tangga > Alat & Perawatan Sepatu > Semir Sepatu
1584,KAIN LAP,7,5,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > KAIN UNTUK LAP & PEL > KAIN LAP,False,FUZZY,0.667,1,Peralatan Olahraga > Rekreasi Luar Ruang > Berkemah & Hiking > Toilet & Pancuran Portabel > Toilet Portabel & Alat Urinasi > Kain Lap Kencing,FUZZY,0.667,fuzzy-raw,global,1,sg-4-2-11-2-6,Peralatan Olahraga > Rekreasi Luar Ruang > Berkemah & Hiking > Toilet & Pancuran Portabel > Toilet Portabel & Alat Urinasi > Kain Lap Kencing,Sporting Goods > Outdoor Recreation > Camping & Hiking > Portable Toilets & Showers > Portable Toilets & Urination Devices > Pee Cloths,5,True,False,2,Warna | Pola,
1620,ALAT PEMBUAT KOPI,7,5,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT DAPUR & AKSESORIS DAPUR > ALAT PEMBUAT KOPI,False,FUZZY,0.75,1,Rumah & Taman > Dapur & Ruang Makan > Peralatan Dapur > Mesin Penyeduh Kopi & Espresso > Alat Pembuat Kopi Tuang,FUZZY,0.75,fuzzy-raw,vertical,1,hg-11-7-4-8,Rumah & Taman > Dapur & Ruang Makan > Peralatan Dapur > Mesin Penyeduh Kopi & Espresso > Alat Pembuat Kopi Tuang,Home & Garden > Kitchen & Dining > Kitchen Appliances > Coffee Makers & Espresso Machines > Pour Over Coffee Makers,4,True,False,4,Jenis input kopi | Kelas efisiensi energi | Bahan | Sumber listrik,
1651,POMPA AIR GALON NON-ELEKTRIK,7,5,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT DAPUR & AKSESORIS DAPUR > POMPA AIR GALON NON-ELEKTRIK,False,UNMAPPED,0.4,1,,UNMAPPED,0.4,,global,1,,,,,,,,,Kendaraan & Suku Cadang > Suku Cadang & Aksesori Kendaraan > Suku Cadang Kendaraan Bermotor > Sistem Pendinginan Kendaraan Bermotor > Pompa Air
1687,TUTUP GELAS,7,5,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > PERALATAN MAKAN > TUTUP GELAS,False,EXACT,1.0,1,Rumah & Taman > Dapur & Ruang Makan > Aksesori Peralatan Dapur > Aksesori Wajan Pipih & Wok Listrik > Tutup Gelas,EXACT,1.0,exact-raw,vertical,1,hg-11-6-8-1,Rumah & Taman > Dapur & Ruang Makan > Aksesori Peralatan Dapur > Aksesori Wajan Pipih & Wok Listrik > Tutup Gelas,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Electric Skillet & Wok Accessories > Glass Lids,4,True,False,7,Petunjuk pembersihan | Warna | Model penutup peralatan masak | Fitur peralatan masak/panggang | Fitur tutup | Bahan | Bentuk,
1775,SUMPIT KAYU,8,5,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > PERALATAN MAKAN > SUMPIT > SUMPIT KAYU,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Rumah & Taman > Dapur & Ruang Makan > Peralatan Makan > Peralatan Makan > Sumpit
1818,SAOS TOMAT,5,5,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SAUS > SAOS  PEDAS & SAMBAL > SAOS TOMAT,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Sayur Segar & Beku > Tomat"
1822,SAOS TOMAT KEMASAN SACHET,6,5,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SAUS > SAOS  PEDAS & SAMBAL > SAOS TOMAT > SAOS TOMAT KEMASAN SACHET,False,UNMAPPED,0.25,1,,UNMAPPED,0.25,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Sayur Segar & Beku > Tomat"
1829,Rumah Tangga,2,5,Perawatan Diri & Rumah Tangga > Rumah Tangga,False,AMBIGUOUS,0.667,4,Rumah & Taman > Peralatan Rumah Tangga,AMBIGUOUS,0.667,fuzzy-raw,vertical,4,,,,,,,,,
1836,BERAS PORANG,4,5,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BERAS > BERAS PORANG,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Bijian, Beras & Sereal > Beras"
1882,LEM TEMBAK,3,5,Perbaikan Rumah > ALAT ALAT PERBAIKAN RUMAH > LEM TEMBAK,False,EXACT,1.0,1,Seni & Hiburan > Hobi & Seni Kreatif > Seni & Kerajinan > Alat Seni & Kerajinan > Lem Tembak,EXACT,1.0,exact-raw,global,1,ae-2-1-4-11,Seni & Hiburan > Hobi & Seni Kreatif > Seni & Kerajinan > Alat Seni & Kerajinan > Lem Tembak,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Tools > Glue Guns,4,True,False,7,Ukuran aksesori | Fitur lem tembak | Gaya nozel pistol lem | Pengoperasian lem tembak | Teknologi lem tembak | Sumber listrik | Suhu,
84,COKLAT & COCOA BUBUK,3,4,"Makanan dan Minuman > COKLAT, KOPI & TEH > COKLAT & COCOA BUBUK",False,UNMAPPED,0.25,8,,UNMAPPED,0.25,,global,8,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Ikan & Akuatik > Pupuk Tanaman Akuatik > Pupuk Bubuk
128,PERLENGKAPAN BEPERGIAN ANAK & BAYI,3,4,Keperluan Anak dan Bayi > PERLENGKAPAN ANAK & BAYI > PERLENGKAPAN BEPERGIAN ANAK & BAYI,True,UNMAPPED,0.4,11,,UNMAPPED,0.4,,global,11,,,,,,,,,Busana dan Aksesori > Pakaian > Pakaian Bayi & Anak
137,PERAWATAN BADAN,3,4,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN BADAN,False,UNMAPPED,0.333,28,,UNMAPPED,0.333,,global,28,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Kontrol Pinjal & Caplak Hewan Piaraan > Perawatan Spot
146,KEBUTUHAN KHUSUS LANJUT USIA,3,4,Perawatan Diri & Rumah Tangga > Perawatan Diri > KEBUTUHAN KHUSUS LANJUT USIA,False,UNMAPPED,0.2,2,,UNMAPPED,0.2,,global,2,,,,,,,,,Seni & Hiburan > Pesta & Perayaan > Efek Khusus
159,KIKIR,3,4,Perbaikan Rumah > ALAT ALAT PERBAIKAN RUMAH > KIKIR,False,UNMAPPED,0.5,2,,UNMAPPED,0.5,,global,2,,,,,,,,,Perkakas > Peralatan > Kikir Alat
212,GUNTING JAHIT,3,4,"Hobi, Ibadah, dan Olahraga > MENJAHIT > GUNTING JAHIT",False,UNMAPPED,0.333,22,,UNMAPPED,0.333,,global,22,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Perawatan Hewan Piaraan > Clipper & Trimmer Bulu Hewan Piaraan > Gunting Besar & Gunting
215,KAPUR JAHIT,3,4,"Hobi, Ibadah, dan Olahraga > MENJAHIT > KAPUR JAHIT",False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Perlengkapan Kantor > Peralatan Kantor > Alat Tulis & Gambar > Kapur
216,MATA PLASTIK UNTUK PRAKARYA,3,4,"Hobi, Ibadah, dan Olahraga > MENJAHIT > MATA PLASTIK UNTUK PRAKARYA",False,UNMAPPED,0.25,18,,UNMAPPED,0.25,,global,18,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Pelumas & Tetes Mata Hewan Piaraan > Pembersih Mata
223,VETERBAN,3,4,"Hobi, Ibadah, dan Olahraga > MENJAHIT > VETERBAN",False,UNMAPPED,0.0,0,,UNMAPPED,0.0,,global,0,,,,,,,,,
224,ALAT PANCING (REEL PANCINGAN),3,4,"Hobi, Ibadah, dan Olahraga > MEMANCING > ALAT PANCING (REEL PANCINGAN)",False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Peralatan Olahraga > Rekreasi Luar Ruang > Memancing > Reel Pancing
352,CUTTER & REFILL,3,4,Alat dan Buku Tulis > PERALATAN UMUM > CUTTER & REFILL,False,UNMAPPED,0.0,0,,UNMAPPED,0.0,,global,0,,,,,,,,,
496,SLEEPING BAG,3,4,Mainan dan Alat Lainnya > ALAT LAINNYA > SLEEPING BAG,False,UNMAPPED,0.25,3,,UNMAPPED,0.25,,global,3,,,,,,,,,Furnitur > Kursi > Kursi Bean Bag
507,MINUMAN DENGAN LIDAH BUAYA,4,4,Makanan dan Minuman > MINUMAN > MINUMAN DALAM KEMASAN > MINUMAN DENGAN LIDAH BUAYA,False,UNMAPPED,0.333,1,,UNMAPPED,0.333,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Minuman"
